Category,Recognizer,NE,Type,File
Computer Scientists,stanza,2019,DATE,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,Dartmouth College,ORG,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,McIlroy,ORG,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,Unix,PRODUCT,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,Unix,PRODUCT,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,one,CARDINAL,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,PL / I,ORG,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,SNOBOL,ORG,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,ALTRAN,ORG,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,stanza,TMG,ORG,DouglasMcIlroy_ComputerScientists_en.txt
Computer Scientists,spacy,Gaston H. Gonnet,PERSON,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,spacy,Uruguayan,NORP,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,spacy,Canadian,NORP,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,spacy,Maple,ORG,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,spacy,the Oxford English Dictionary,ORG,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,stanza,Gaston H. Gonnet,PERSON,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,stanza,Uruguayan,NORP,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,stanza,Canadian,NORP,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,stanza,Maple,ORG,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,stanza,the Oxford English Dictionary,ORG,GastónGonnet_ComputerScientists_en.txt
Computer Scientists,spacy,Steven M. Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Columbia University,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,2005,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,AT&T Labs Research,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Florham Park,GPE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,New Jersey,GPE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,September 2012,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,the United States Federal Trade Commission,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Edward W. Felten,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Princeton University,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,September 2012 to August 2013,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,February 2016,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,first,ORDINAL,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,the Privacy and Civil Liberties Oversight Board,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Steven M. Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Columbia University,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,2005,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,AT&T Labs Research,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Florham Park,GPE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,New Jersey,GPE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,September 2012,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,the United States Federal Trade Commission,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Edward W. Felten,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Princeton University,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,September 2012 to August 2013,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,February 2016,DATE,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,Bellovin,PERSON,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,first,ORDINAL,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,stanza,the Privacy and Civil Liberties Oversight Board,ORG,StevenM.Bellovin_ComputerScientists_en.txt
Computer Scientists,spacy,Michael J. T. Guy,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,1 April 1943,DATE,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,British,NORP,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,Phoenix,GPE,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,the University of Cambridge,ORG,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,John Horton Conway,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,Conway,ORG,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,Richard K. Guy,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,Michael J. T. Guy,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,1 April 1943,DATE,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,British,NORP,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,Phoenix,GPE,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,the University of Cambridge,ORG,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,John Horton Conway,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,Conway,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,stanza,Richard K. Guy,PERSON,MichaelGuy_ComputerScientists_en.txt
Computer Scientists,spacy,John Chaitin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,CHY,ORG,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,25 June 1947,DATE,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Argentine,NORP,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,the late 1960s,DATE,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Chaitin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Gödel,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,today,DATE,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Solomonoff,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Kolmogorov,ORG,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Andrei Kolmogorov,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Ray Solomonoff,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Solomonoff,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Kolmogorov,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Martin-Löf,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Leonid Levin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Chaitin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Gregory John Chaitin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,CHY - tin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,25 June 1947,DATE,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Argentine - American,NORP,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,the late 1960s,DATE,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Chaitin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Gödel,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,one,CARDINAL,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,today,DATE,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Solomonoff,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Kolmogorov,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Chaitin,WORK_OF_ART,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Kolmogorov,WORK_OF_ART,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Andrei Kolmogorov,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Ray Solomonoff,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Solomonoff,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Kolmogorov,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Martin - Löf,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Leonid Levin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,stanza,Chaitin,PERSON,GregoryChaitin_ComputerScientists_en.txt
Computer Scientists,spacy,Thomas Harold Flowers MBE,PERSON,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,22 December 1905,DATE,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,28 October 1998,DATE,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,English,LANGUAGE,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,the British General Post Office,ORG,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,World War II,EVENT,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,Colossus,PERSON,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,first,ORDINAL,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,German,NORP,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,Thomas Harold Flowers MBE,PERSON,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,22 December 1905,DATE,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,28 October 1998,DATE,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,English,LANGUAGE,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,the British General Post Office,ORG,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,World War II,EVENT,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,Colossus,PRODUCT,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,first,ORDINAL,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,stanza,German,NORP,TommyFlowers_ComputerScientists_en.txt
Computer Scientists,spacy,Philip Donald Estridge,PERSON,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,"June 23, 1937",DATE,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,"August 2, 1985",DATE,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,Don Estridge,PERSON,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,American,NORP,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,IBM Personal Computer,ORG,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,IBM,ORG,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,Philip Donald Estridge,PERSON,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,"June 23 , 1937",DATE,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,"August 2 , 1985",DATE,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,Don Estridge,PERSON,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,American,NORP,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,IBM Personal Computer,ORG,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,stanza,IBM,ORG,PhilipDonEstridge_ComputerScientists_en.txt
Computer Scientists,spacy,Angie Jones,PERSON,AngieJones_ComputerScientists_en.txt
Computer Scientists,spacy,Selenium and Appium,FAC,AngieJones_ComputerScientists_en.txt
Computer Scientists,stanza,Angie Jones,PERSON,AngieJones_ComputerScientists_en.txt
Computer Scientists,stanza,Jones,ORG,AngieJones_ComputerScientists_en.txt
Computer Scientists,stanza,Selenium,PRODUCT,AngieJones_ComputerScientists_en.txt
Computer Scientists,stanza,Appium,PRODUCT,AngieJones_ComputerScientists_en.txt
Computer Scientists,spacy,Ramanathan V. Guha,PERSON,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,1965,DATE,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,RSS,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,RDF,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,Schema.org,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,Google Custom Search,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,Epinions,PERSON,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,Google,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,Ramanathan V. Guha,PERSON,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,1965,DATE,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,RSS,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,RDF,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,Schema.org,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,Google Custom Search,PRODUCT,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,Epinions,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,Alpiri,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,stanza,Google,ORG,RamanathanV.Guha_ComputerScientists_en.txt
Computer Scientists,spacy,Harold Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,"April 26, 1947",DATE,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,American,NORP,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,the Department of Electrical Engineering and Computer Science,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,the Massachusetts Institute of Technology,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Creative Commons,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,the Free Software Foundation,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Structure and Interpretation of Computer Programs,WORK_OF_ART,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,first,ORDINAL,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,1981,DATE,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Logo,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,1982,DATE,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Gerald Jay Sussman,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Abelson,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,The Structure and Interpretation of Computer Programs,WORK_OF_ART,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,6.001,CARDINAL,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Sussman,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,OCW,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Aaron Swartz,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,the Federal Bureau of Investigation,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,FBI,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Harold Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,"April 26 , 1947",DATE,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,American,NORP,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,the Department of Electrical Engineering and Computer Science,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,the Massachusetts Institute of Technology,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Creative Commons,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,the Free Software Foundation,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT App Inventor,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Structure and Interpretation of Computer Programs,WORK_OF_ART,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,first,ORDINAL,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Logo for the Apple II,WORK_OF_ART,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,1981,DATE,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Logo,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,1982,DATE,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Gerald Jay Sussman,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,The Structure and Interpretation of Computer Programs,WORK_OF_ART,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,6.001,CARDINAL,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Sussman,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,the MIT Project on Mathematics and Computation,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT OpenCourseWare,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,OCW,WORK_OF_ART,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Abelson,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,Aaron Swartz,PERSON,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,the Federal Bureau of Investigation,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,FBI,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,stanza,MIT,ORG,HalAbelson_ComputerScientists_en.txt
Computer Scientists,spacy,Annie Easley,PERSON,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,"April 23, 1933 – June 25, 2011",DATE,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,African American,NORP,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,NASA,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,Easley,PERSON,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,NASA,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,Plum Brook Reactor Facility,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,earth,LOC,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,Formula Translating System,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,Fortran,WORK_OF_ART,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,the Simple Object Access Protocol,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,NASA,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,Centaur,PRODUCT,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,Annie Easley,PERSON,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,"April 23 , 1933",DATE,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,"June 25 , 2011",DATE,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,African American,NORP,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,NASA,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,Easley,PERSON,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,NASA,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,Plum Brook Reactor Facility,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,earth,LOC,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,Formula Translating System,PRODUCT,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,Fortran,PRODUCT,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,the Simple Object Access Protocol,LAW,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,SOAP,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,NASA,ORG,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,stanza,Centaur,PRODUCT,AnnieEasley_ComputerScientists_en.txt
Computer Scientists,spacy,Sanjeev Arora,PERSON,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,spacy,January 1968,DATE,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,spacy,Indian American,NORP,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,spacy,AI,ORG,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,stanza,Sanjeev Arora,PERSON,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,stanza,January 1968,DATE,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,stanza,Indian American,NORP,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,stanza,AI and Machine,ORG,SanjeevArora_ComputerScientists_en.txt
Computer Scientists,spacy,"Edgar Frank ""Ted"" Codd",PERSON,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,spacy,19 August 1923,DATE,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,spacy,18 April 2003,DATE,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,spacy,English,LANGUAGE,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,spacy,IBM,ORG,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,stanza,"Edgar Frank "" Ted "" Codd",PERSON,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,stanza,19 August 1923,DATE,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,stanza,18 April 2003,DATE,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,stanza,English,LANGUAGE,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,stanza,IBM,ORG,EdgarF.Codd_ComputerScientists_en.txt
Computer Scientists,spacy,Charles Antony Richard Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,Tony Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,C. A. R. Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,11 January 1934,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,British,NORP,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,the Turing Award,PRODUCT,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,1980,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,Hoare,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,1959–1960,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,Hoare,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,CSP,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,Edsger Dijkstra,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,1977,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,the University of Oxford,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,Microsoft Research,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,spacy,Cambridge,GPE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Charles Antony,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Richard Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Tony Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,C. A. R. Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,11 January 1934,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,British,NORP,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,the Turing Award,WORK_OF_ART,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,1980,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,1959–1960,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Hoare,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,CSP,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Edsger Dijkstra,PERSON,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,1977,DATE,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,the University of Oxford,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Microsoft Research,ORG,C.A.R.Hoare_ComputerScientists_en.txt
Computer Scientists,stanza,Cambridge,GPE,C.A.R.Hoare_ComputerScientists_en.txt
