File,Matched_Entities,Matched_Entities_Count
data/part1/TerryBatt_Sculptors_en.txt,"['Terry Batt', 'Australian']",2
data/part1/ThomasBall(artist)_Sculptors_en.txt,"['american', 'Thomas Ball', 'American']",3
data/part1/ThomasBanks(sculptor)_Sculptors_en.txt,"['Thomas Banks', 'English', '18th-century']",3
data/part1/ThomasBrock_Sculptors_en.txt,"['British', 'Thomas Brock']",2
data/part1/ThomasCampbell(sculptor)_Sculptors_en.txt,"['Scottish', 'Thomas Campbell']",2
data/part1/ThomasE.Kurtz_ComputerScientists_en.txt,"['Kurtz', 'kurtz', 'Thomas Eugene Kurtz']",3
data/part1/ThomasJ.Clapperton_Sculptors_en.txt,[],0
data/part1/TimBerners-Lee_ComputerScientists_en.txt,"['100', 'the World Wide Web', 'English', 'mit', 'Timothy John Berners-Lee', 'HTTP', 'HTML', 'MIT']",8
data/part1/TimFinin_ComputerScientists_en.txt,"['Timothy Wilking Finin', '1949']",2
data/part1/TinKamHo_ComputerScientists_en.txt,['Tin Kam Ho'],1
data/part1/TinaAllen_Sculptors_en.txt,"['american', 'Tina Allen', 'American']",3
data/part1/TizianoAspetti_Sculptors_en.txt,"['tiziano aspetti', 'Tiziano Aspetti', 'aspetti', 'Italian', 'italian', 'Aspetti']",6
data/part1/TomDeMarco_ComputerScientists_en.txt,"['Tom DeMarco', 'American']",2
data/part1/TomGruber_ComputerScientists_en.txt,"['Thomas Robert Gruber', 'gruber', 'American', '1959', 'Gruber']",5
data/part1/TomLane(computerscientist)_ComputerScientists_en.txt,"['Thomas G. Lane', 'Lane', '10', 'ijg']",4
data/part1/TomMaibaum_ComputerScientists_en.txt,"['Maibaum', 'Thomas Stephen Edward Maibaum', 'maibaum']",3
data/part1/TommyFlowers_ComputerScientists_en.txt,"['Colossus', 'World War II']",2
data/part1/TonyBerlant_Sculptors_en.txt,"['american', 'ba', 'American', 'BA', '1941', 'Anthony Hanna Berlant']",6
data/part1/TonyCragg_Sculptors_en.txt,"['Anthony Douglas Cragg', '1977']",2
data/part1/ToomasAltnurme_Sculptors_en.txt,"['Estonia', 'Altnurme', 'Estonian', 'Toomas Altnurme', 'altnurme', 'estonia', 'estonian']",7
data/part1/TracyCamp_ComputerScientists_en.txt,"['Tracy Kay Camp', 'American']",2
data/part1/TracyChou_ComputerScientists_en.txt,"['1987', 'Tracy Chou']",2
data/part1/TreffleBerthlaume_Sculptors_en.txt,"['Canadian', 'canadian', 'Berthlaume', 'Treffle', 'Treffle Berthlaume', 'Canada']",6
data/part1/UjjwalMaulik_ComputerScientists_en.txt,"['Ujjwal Maulik', 'us']",2
data/part1/UmbertoBoccioni_Sculptors_en.txt,"['100', '1988', 'us', 'Italian', 'italian', 'Umberto Boccioni']",6
data/part1/VanessaBeecroft_Sculptors_en.txt,"['Vanessa Beecroft', 'italian', 'Italian']",3
data/part1/VasylBorodai_Sculptors_en.txt,"['Vasyl Zakharovych Borodai', 'Ukrainian', 'Захарович Бородай', 'Borodai']",4
data/part1/VictorBahl_ComputerScientists_en.txt,"['Victor Bahl', '1964', 'us']",3
data/part1/VictorBrauner_Sculptors_en.txt,"['Victor Brauner', 'Romanian']",2
data/part1/VijaCelmins_Sculptors_en.txt,"['Vija Celmins', 'Vija Celmiņa']",2
data/part1/VilhelmBissen_Sculptors_en.txt,"['christian', 'Christian', 'Danish', 'Bissen', 'Absalon', 'bissen', 'Vilhelm Bissen']",7
data/part1/VinodDham_ComputerScientists_en.txt,"['Vinod Dham', 'india', 'India']",3
data/part1/VintCerf_ComputerScientists_en.txt,"['Vinton gray cerf', 'Vinton Gray Cerf', 'American']",3
data/part1/VladimirAleksandrovichBeklemishev_Sculptors_en.txt,"['Russian', 'Russia', 'Vladimir Aleksandrovich Beklemishev', 'Александрович Беклемишев']",4
data/part1/VojinBakić_Sculptors_en.txt,"['75', 'Vojin Bakić', 'Војин Бакић', 'Bakić', 'Croatia']",5
data/part1/W.BruceCroft_ComputerScientists_en.txt,"['Bruce Croft', 'W. Bruce Croft', 'Croft']",3
data/part1/WalterAllward_Sculptors_en.txt,"['Canadian', 'canadian', '1955', 'Walter Seymour Allward', 'allward', 'Allward', 'Canada']",7
data/part1/WalterS.Arnold_Sculptors_en.txt,"['american', 'Walter S. Arnold', 'American']",3
data/part1/WattsHumphrey_ComputerScientists_en.txt,"['american', 'American', 'Watts S. Humphrey']",3
data/part1/WendyHall_ComputerScientists_en.txt,"['Wendy Hall', 'British']",2
data/part1/WhitfieldDiffie_ComputerScientists_en.txt,"['american', 'diffie', 'American', ""Bailey Whitfield '"", 'Diffie']",5
data/part1/WilliamBloye_Sculptors_en.txt,"['1975', 'Bloye', 'English', 'William James Bloye']",4
data/part1/WilliamBrodie_Sculptors_en.txt,"['Deacon Brodie', 'William Brodie']",2
data/part1/WilliamKahan_ComputerScientists_en.txt,"['Canadian', '1989', 'Morton Kahan']",3
data/part1/WilvanderAalst_ComputerScientists_en.txt,"['aalst', 'Aalst', 'van der', 'Dutch', 'Van der']",5
data/part1/WimEbbinkhuijsen_ComputerScientists_en.txt,"['Wim Ebbinkhuijsen', 'Dutch', '1979']",3
data/part1/WinifredAsprey_ComputerScientists_en.txt,"['american', 'American']",2
data/part1/WoodyvanAmen_Sculptors_en.txt,"['Dutch', 'Wilhelmus Josephus']",2
data/part1/WäinöAaltonen_Sculptors_en.txt,"['AALTONEN', 'aaltonen', 'finland', 'Finnish', 'finn', 'Finn', 'Valdemar Aaltonen', 'Aaltonen', 'valdemar aaltonen']",9
data/part1/XiaomingFu_ComputerScientists_en.txt,['Xiaoming Fu'],1
data/part1/YaacovAgam_Sculptors_en.txt,"['israeli', '11', 'Israeli']",3
data/part1/YanhongAnnieLiu_ComputerScientists_en.txt,['Yanhong Annie Liu'],1
data/part1/YannLeCun_ComputerScientists_en.txt,"['lecun', 'LeCun', 'Lecun', 'Le Cun', '2018', 'Yann André LeCun', 'French']",7
data/part1/YannoulisChalepas_Sculptors_en.txt,"['Greek', 'Χαλεπάς', 'Yannoulis Chalepas']",3
data/part1/YoavFreund_ComputerScientists_en.txt,"['1961', 'Yoav Freund', '2008', 'israeli']",4
data/part1/YukihiroMatsumoto_ComputerScientists_en.txt,"['Matsumoto Yukihiro', 'Yukihiro Matsumoto', 'Japanese', 'Ruby', '2011', 'Matsumoto', 'matz', 'Matz']",8
data/part1/YuriMatiyasevich_ComputerScientists_en.txt,"['matiyasevich', 'Russian', 'Matiyasevich', 'Yuri Vladimirovich Matiyasevich']",4
data/part1/ZdzisławBeksiński_Sculptors_en.txt,"['Zdzisław Beksiński', 'Beksiński', 'Polish']",3
data/part1/ZhouChaochen_ComputerScientists_en.txt,"['Zhou', 'Zhou Chaochen', 'zhou']",3
data/part1/ZoharManna_ComputerScientists_en.txt,"['israeli', 'Zohar Manna', 'Israeli']",3
data/part1/ZoubinGhahramani_ComputerScientists_en.txt,"['Zoubin Ghahramani', 'British', 'زوبین قهرمانی']",3
data/part1/ZviGalil_ComputerScientists_en.txt,"['israeli', 'Israeli', 'Zvi Galil']",3
data/part1/ÁngelBotello_Sculptors_en.txt,"['Puerto Rican', 'Botello', 'Barros', 'Ángel Botello', 'Spanish', 'botello']",6
data/part1/ÁsmundurSveinsson_Sculptors_en.txt,['Ásmundur Sveinsson'],1
